user id,product id,trial,refunded,purchase date,country code,media source,transaction_number
2132071,tenwords_1w_9.99_offer,f,f,2020-08-02,UA,Facebook Ads,2
2132071,tenwords_1w_9.99_offer,f,f,2020-08-09,UA,Facebook Ads,3
2132071,tenwords_1w_9.99_offer,f,f,2020-08-16,UA,Facebook Ads,4
2132071,tenwords_1w_9.99_offer,f,f,2020-08-23,UA,Facebook Ads,5
2132071,tenwords_1w_9.99_offer,f,f,2020-08-30,UA,Facebook Ads,6
2132071,tenwords_1w_9.99_offer,f,f,2020-09-06,UA,Facebook Ads,7
2132071,tenwords_1w_9.99_offer,f,f,2020-09-13,UA,Facebook Ads,8
2132071,tenwords_1w_9.99_offer,f,f,2020-09-20,UA,Facebook Ads,9
2132071,tenwords_1w_9.99_offer,f,f,2020-09-27,UA,Facebook Ads,10
2132082,tenwords_1w_7.99_7free,t,f,2020-07-26,CL,Facebook Ads,1
2132086,tenwords_1w_9.99_offer,f,f,2020-08-23,US,Facebook Ads,1
2132103,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2132107,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2132110,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2132110,tenwords_1w_9.99_offer,f,f,2020-08-02,US,Facebook Ads,2
2132110,tenwords_1w_9.99_offer,f,f,2020-08-09,US,Facebook Ads,3
2132110,tenwords_1w_9.99_offer,f,f,2020-08-16,US,Facebook Ads,4
2132110,tenwords_1w_9.99_offer,f,f,2020-08-23,US,Facebook Ads,5
2132116,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2132131,tenwords_1w_7.99_7free,t,f,2020-07-26,MX,Facebook Ads,1
2132161,tenwords_1w_9.99_offer,f,f,2020-07-26,CL,Facebook Ads,1
2132175,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2132199,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2132248,tenwords_lifetime_limited_49.99,f,f,2020-07-26,NG,Facebook Ads,1
2132277,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2132327,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2132327,tenwords_1w_9.99_offer,f,f,2020-08-02,US,Facebook Ads,2
2132327,tenwords_1w_9.99_offer,f,f,2020-08-09,US,Facebook Ads,3
2132327,tenwords_1w_9.99_offer,f,f,2020-08-16,US,Facebook Ads,4
2132327,tenwords_1w_9.99_offer,f,f,2020-08-23,US,Facebook Ads,5
2132327,tenwords_1w_9.99_offer,f,f,2020-08-30,US,Facebook Ads,6
2132327,tenwords_1w_9.99_offer,f,f,2020-09-06,US,Facebook Ads,7
2132327,tenwords_1w_9.99_offer,f,f,2020-09-13,US,Facebook Ads,8
2132327,tenwords_1w_9.99_offer,f,f,2020-09-20,US,Facebook Ads,9
2132327,tenwords_1w_9.99_offer,f,f,2020-09-27,US,Facebook Ads,10
2132335,tenwords_1w_9.99_offer,f,f,2020-07-26,Organic/Unknown,Organic/Unknown,1
2132335,tenwords_1w_9.99_offer,f,f,2020-08-02,Organic/Unknown,Organic/Unknown,2
2132335,tenwords_1w_9.99_offer,f,f,2020-08-09,Organic/Unknown,Organic/Unknown,3
2132335,tenwords_1w_9.99_offer,f,f,2020-08-16,Organic/Unknown,Organic/Unknown,4
2132335,tenwords_1w_9.99_offer,f,f,2020-08-23,Organic/Unknown,Organic/Unknown,5
2132335,tenwords_1w_9.99_offer,f,f,2020-08-30,Organic/Unknown,Organic/Unknown,6
2132335,tenwords_1w_9.99_offer,f,f,2020-09-06,Organic/Unknown,Organic/Unknown,7
2132335,tenwords_1w_9.99_offer,f,f,2020-09-13,Organic/Unknown,Organic/Unknown,8
2132335,tenwords_1w_9.99_offer,f,f,2020-09-20,Organic/Unknown,Organic/Unknown,9
2132335,tenwords_1w_9.99_offer,f,f,2020-09-27,Organic/Unknown,Organic/Unknown,10
2132336,tenwords_lifetime_limited_49.99,f,f,2020-07-26,US,Facebook Ads,1
2132363,tenwords_1w_9.99_offer,f,f,2020-07-26,MX,Facebook Ads,1
2132377,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2132377,tenwords_1w_7.99_7free,f,f,2020-08-02,US,Facebook Ads,2
2132387,tenwords_1w_7.99_7free,t,f,2020-07-26,NL,Facebook Ads,1
2132389,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2132411,tenwords_1w_7.99_7free,t,f,2020-07-26,Organic/Unknown,Organic/Unknown,1
2132416,tenwords_1w_9.99_offer,f,f,2020-07-26,LB,Facebook Ads,1
2132465,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2132517,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2132547,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2132547,tenwords_1w_9.99_offer,f,f,2020-08-02,US,Facebook Ads,2
2132547,tenwords_1w_9.99_offer,f,f,2020-08-09,US,Facebook Ads,3
2132547,tenwords_1w_9.99_offer,f,f,2020-08-16,US,Facebook Ads,4
2132547,tenwords_1w_9.99_offer,f,f,2020-08-23,US,Facebook Ads,5
2132547,tenwords_1w_9.99_offer,f,f,2020-08-30,US,Facebook Ads,6
2132547,tenwords_1w_9.99_offer,f,f,2020-09-06,US,Facebook Ads,7
2132547,tenwords_1w_9.99_offer,f,f,2020-09-13,US,Facebook Ads,8
2132547,tenwords_1w_9.99_offer,f,f,2020-09-20,US,Facebook Ads,9
2132549,tenwords_1w_7.99_7free,t,f,2020-07-26,Organic/Unknown,Organic/Unknown,1
2132557,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2132561,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2132564,tenwords_1w_7.99_7free,t,f,2020-07-26,GE,Facebook Ads,1
2132567,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2132572,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2132589,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2132635,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2132684,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2132684,tenwords_1w_7.99_7free,f,f,2020-08-02,US,Facebook Ads,2
2132684,tenwords_1w_7.99_7free,f,f,2020-08-09,US,Facebook Ads,3
2132738,tenwords_1w_9.99_offer,f,f,2020-07-26,Organic/Unknown,Organic/Unknown,1
2132748,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2132807,tenwords_1w_9.99_offer,f,f,2020-07-26,Organic/Unknown,Organic/Unknown,1
2132815,tenwords_1w_7.99_7free,t,f,2020-07-26,UA,Facebook Ads,1
2132824,tenwords_1w_9.99_offer,f,f,2020-07-26,NG,Facebook Ads,1
2132824,tenwords_1w_9.99_offer,f,t,2020-08-02,NG,Facebook Ads,2
2132824,tenwords_1w_9.99_offer,f,t,2020-08-09,NG,Facebook Ads,3
2132824,tenwords_1w_9.99_offer,f,t,2020-08-16,NG,Facebook Ads,4
2132824,tenwords_1w_9.99_offer,f,f,2020-08-31,NG,Facebook Ads,5
2132824,tenwords_1w_9.99_offer,f,f,2020-09-07,NG,Facebook Ads,6
2132832,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2132834,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2132834,tenwords_1w_9.99_offer,f,f,2020-08-02,US,Facebook Ads,2
2132841,tenwords_1w_7.99_7free,t,f,2020-08-07,US,Facebook Ads,1
2132904,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2132923,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2132948,tenwords_1w_9.99_offer,f,f,2020-07-26,GR,Facebook Ads,1
2132948,tenwords_1w_9.99_offer,f,f,2020-08-02,GR,Facebook Ads,2
2132948,tenwords_1w_9.99_offer,f,f,2020-08-09,GR,Facebook Ads,3
2132948,tenwords_1w_9.99_offer,f,f,2020-08-16,GR,Facebook Ads,4
2132948,tenwords_1w_9.99_offer,f,f,2020-08-23,GR,Facebook Ads,5
2132948,tenwords_1w_9.99_offer,f,f,2020-08-30,GR,Facebook Ads,6
2132948,tenwords_1w_9.99_offer,f,f,2020-09-06,GR,Facebook Ads,7
2132948,tenwords_1w_9.99_offer,f,f,2020-09-13,GR,Facebook Ads,8
2132948,tenwords_1w_9.99_offer,f,f,2020-09-20,GR,Facebook Ads,9
2132948,tenwords_1w_9.99_offer,f,f,2020-09-27,GR,Facebook Ads,10
2132954,tenwords_1w_9.99_offer,f,f,2020-07-26,CL,Facebook Ads,1
2132954,tenwords_1w_9.99_offer,f,f,2020-08-02,CL,Facebook Ads,2
2132954,tenwords_1w_9.99_offer,f,f,2020-08-09,CL,Facebook Ads,3
2132954,tenwords_1w_9.99_offer,f,f,2020-08-16,CL,Facebook Ads,4
2132954,tenwords_1w_9.99_offer,f,f,2020-08-23,CL,Facebook Ads,5
2132954,tenwords_1w_9.99_offer,f,f,2020-08-30,CL,Facebook Ads,6
2132954,tenwords_1w_9.99_offer,f,f,2020-09-06,CL,Facebook Ads,7
2132954,tenwords_1w_9.99_offer,f,f,2020-09-13,CL,Facebook Ads,8
2132954,tenwords_1w_9.99_offer,f,f,2020-09-20,CL,Facebook Ads,9
2132954,tenwords_1w_9.99_offer,f,f,2020-09-27,CL,Facebook Ads,10
2132956,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2132960,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2132962,tenwords_1w_7.99_7free,t,f,2020-07-26,UZ,Facebook Ads,1
2132997,tenwords_lifetime_limited_49.99,f,f,2020-07-26,MY,Facebook Ads,1
2133024,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2133026,tenwords_1w_9.99_offer,f,f,2020-07-26,MX,Facebook Ads,1
2133026,tenwords_1w_9.99_offer,f,f,2020-08-02,MX,Facebook Ads,2
2133026,tenwords_1w_9.99_offer,f,f,2020-08-09,MX,Facebook Ads,3
2133026,tenwords_1w_9.99_offer,f,f,2020-08-16,MX,Facebook Ads,4
2133026,tenwords_1w_9.99_offer,f,f,2020-08-23,MX,Facebook Ads,5
2133026,tenwords_1w_9.99_offer,f,f,2020-08-30,MX,Facebook Ads,6
2133051,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2133051,tenwords_1w_7.99_7free,f,f,2020-08-02,US,Facebook Ads,2
2133051,tenwords_1w_7.99_7free,f,f,2020-08-09,US,Facebook Ads,3
2133051,tenwords_1w_7.99_7free,f,f,2020-08-16,US,Facebook Ads,4
2133051,tenwords_1w_7.99_7free,f,f,2020-08-23,US,Facebook Ads,5
2133051,tenwords_1w_7.99_7free,f,f,2020-08-30,US,Facebook Ads,6
2133051,tenwords_1w_7.99_7free,f,f,2020-09-06,US,Facebook Ads,7
2133051,tenwords_1w_7.99_7free,f,f,2020-09-13,US,Facebook Ads,8
2133051,tenwords_1w_7.99_7free,f,f,2020-09-20,US,Facebook Ads,9
2133051,tenwords_1w_7.99_7free,f,f,2020-09-27,US,Facebook Ads,10
2133057,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2133059,tenwords_1w_7.99_7free,t,f,2020-07-26,SA,Facebook Ads,1
2133069,tenwords_1w_9.99_offer,f,f,2020-07-26,Organic/Unknown,Organic/Unknown,1
2133090,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2133103,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2133138,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2133138,tenwords_1w_9.99_offer,f,f,2020-08-02,US,Facebook Ads,2
2133138,tenwords_1w_9.99_offer,f,f,2020-08-09,US,Facebook Ads,3
2133138,tenwords_1w_9.99_offer,f,f,2020-08-16,US,Facebook Ads,4
2133138,tenwords_1w_9.99_offer,f,f,2020-08-23,US,Facebook Ads,5
2133138,tenwords_1w_9.99_offer,f,f,2020-08-30,US,Facebook Ads,6
2133138,tenwords_1w_9.99_offer,f,f,2020-09-06,US,Facebook Ads,7
2133138,tenwords_1w_9.99_offer,f,f,2020-09-13,US,Facebook Ads,8
2133138,tenwords_1w_9.99_offer,f,f,2020-09-20,US,Facebook Ads,9
2133138,tenwords_1w_9.99_offer,f,f,2020-09-27,US,Facebook Ads,10
2133186,tenwords_1w_9.99_offer,f,f,2020-07-26,MY,Facebook Ads,1
2133186,tenwords_1w_9.99_offer,f,f,2020-08-02,MY,Facebook Ads,2
2133186,tenwords_1w_9.99_offer,f,f,2020-08-09,MY,Facebook Ads,3
2133198,tenwords_1w_7.99_7free,t,f,2020-07-26,KR,Facebook Ads,1
2133209,tenwords_1w_7.99_7free,t,f,2020-07-26,HK,Facebook Ads,1
2133211,tenwords_1w_7.99_7free,t,f,2020-07-28,UK,Facebook Ads,1
2133226,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2133231,tenwords_1w_9.99_offer,f,f,2020-07-26,RU,Facebook Ads,1
2133232,tenwords_1w_7.99_7free,t,f,2020-08-22,US,Facebook Ads,1
2133245,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2133249,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2133249,tenwords_1w_9.99_offer,f,f,2020-08-02,US,Facebook Ads,2
2133269,tenwords_lifetime_limited_49.99,f,f,2020-07-26,US,Facebook Ads,1
2133273,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2133273,tenwords_1w_9.99_offer,f,f,2020-08-02,US,Facebook Ads,2
2133384,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2133435,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2133435,tenwords_1w_7.99_7free,f,f,2020-08-02,US,Facebook Ads,2
2133438,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2133438,tenwords_1w_7.99_7free,f,f,2020-08-02,RU,Facebook Ads,2
2133438,tenwords_1w_7.99_7free,f,f,2020-08-09,RU,Facebook Ads,3
2133484,tenwords_1w_7.99_7free,t,f,2020-07-26,HU,Facebook Ads,1
2133488,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2133493,tenwords_1w_7.99_7free,t,f,2020-07-26,AE,Facebook Ads,1
2133525,tenwords_1w_9.99_offer,f,f,2020-07-26,HK,Facebook Ads,1
2133525,tenwords_1w_9.99_offer,f,f,2020-08-02,HK,Facebook Ads,2
2133525,tenwords_1w_9.99_offer,f,f,2020-08-09,HK,Facebook Ads,3
2133525,tenwords_1w_9.99_offer,f,f,2020-08-16,HK,Facebook Ads,4
2133525,tenwords_1w_9.99_offer,f,f,2020-08-23,HK,Facebook Ads,5
2133526,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2133526,tenwords_1w_9.99_offer,f,f,2020-08-02,US,Facebook Ads,2
2133526,tenwords_1w_9.99_offer,f,f,2020-08-09,US,Facebook Ads,3
2133526,tenwords_1w_9.99_offer,f,f,2020-08-16,US,Facebook Ads,4
2133526,tenwords_1w_9.99_offer,f,f,2020-08-23,US,Facebook Ads,5
2133526,tenwords_1w_9.99_offer,f,f,2020-08-30,US,Facebook Ads,6
2133526,tenwords_1w_9.99_offer,f,f,2020-09-06,US,Facebook Ads,7
2133526,tenwords_1w_9.99_offer,f,f,2020-09-13,US,Facebook Ads,8
2133526,tenwords_1w_9.99_offer,f,f,2020-09-20,US,Facebook Ads,9
2133526,tenwords_1w_9.99_offer,f,f,2020-09-27,US,Facebook Ads,10
2133530,tenwords_1w_9.99_offer,f,f,2020-07-26,RU,Facebook Ads,1
2133554,tenwords_1w_9.99_offer,f,f,2020-07-26,IN,Google Ads,1
2133554,tenwords_1w_9.99_offer,f,f,2020-08-02,IN,Google Ads,2
2133560,tenwords_1w_9.99_offer,f,f,2020-07-26,TW,Facebook Ads,1
2133560,tenwords_1w_9.99_offer,f,f,2020-08-02,TW,Facebook Ads,2
2133560,tenwords_1w_9.99_offer,f,f,2020-08-09,TW,Facebook Ads,3
2133570,tenwords_1w_7.99_7free,t,f,2020-07-26,PL,Facebook Ads,1
2133576,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2133586,tenwords_1w_9.99_offer,f,f,2020-07-26,RU,Facebook Ads,1
2133587,tenwords_1w_9.99_offer,f,f,2020-07-26,IT,Facebook Ads,1
2133606,tenwords_1w_9.99_offer,f,f,2020-07-26,FR,Facebook Ads,1
2133624,tenwords_1w_9.99_offer,f,f,2020-07-26,FI,Facebook Ads,1
2133648,tenwords_1w_9.99_offer,f,f,2020-07-26,RU,Facebook Ads,1
2133662,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2133681,tenwords_1w_9.99_offer,f,f,2020-07-26,Organic/Unknown,Organic/Unknown,1
2133691,tenwords_lifetime_limited_49.99,f,f,2020-07-26,MY,Facebook Ads,1
2133701,tenwords_1w_7.99_7free,t,f,2020-07-26,SA,Facebook Ads,1
2133739,tenwords_1w_7.99_7free,t,f,2020-07-26,FR,Facebook Ads,1
2133751,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2133753,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2133764,tenwords_1w_9.99_offer,f,f,2020-07-26,KR,Facebook Ads,1
2133791,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2133836,tenwords_1w_9.99_offer,f,f,2020-07-26,PL,Facebook Ads,1
2133873,tenwords_1w_7.99_7free,t,f,2020-07-26,MZ,Facebook Ads,1
2133888,tenwords_1w_7.99_7free,t,f,2020-07-26,ID,Facebook Ads,1
2133890,tenwords_1w_9.99_offer,f,f,2020-07-26,DK,Facebook Ads,1
2133896,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2133896,tenwords_1w_7.99_7free,f,f,2020-08-02,US,Facebook Ads,2
2133936,tenwords_1w_9.99_offer,f,f,2020-07-26,PL,Facebook Ads,1
2133937,tenwords_1w_9.99_offer,f,f,2020-07-26,OM,Facebook Ads,1
2133937,tenwords_1w_9.99_offer,f,f,2020-08-26,OM,Facebook Ads,2
2133947,tenwords_1w_9.99_offer,f,f,2020-07-26,CH,Facebook Ads,1
2133947,tenwords_1w_9.99_offer,f,f,2020-08-02,CH,Facebook Ads,2
2133947,tenwords_1w_9.99_offer,f,f,2020-08-09,CH,Facebook Ads,3
2133947,tenwords_1w_9.99_offer,f,f,2020-08-16,CH,Facebook Ads,4
2133947,tenwords_1w_9.99_offer,f,f,2020-08-23,CH,Facebook Ads,5
2133947,tenwords_1w_9.99_offer,f,f,2020-08-30,CH,Facebook Ads,6
2133947,tenwords_1w_9.99_offer,f,f,2020-09-06,CH,Facebook Ads,7
2133947,tenwords_1w_9.99_offer,f,f,2020-09-13,CH,Facebook Ads,8
2133947,tenwords_1w_9.99_offer,f,f,2020-09-20,CH,Facebook Ads,9
2133947,tenwords_1w_9.99_offer,f,f,2020-09-27,CH,Facebook Ads,10
2133952,tenwords_1w_7.99_7free,t,f,2020-07-26,TR,Facebook Ads,1
2133955,tenwords_1w_7.99_7free,t,f,2020-07-26,PH,Google Ads,1
2133985,tenwords_1w_9.99_offer,f,f,2020-07-26,Organic/Unknown,Organic/Unknown,1
2134010,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2134035,tenwords_1w_9.99_offer,f,f,2020-07-26,NO,Facebook Ads,1
2134077,tenwords_1w_9.99_offer,f,f,2020-07-26,Organic/Unknown,Organic/Unknown,1
2134077,tenwords_1w_9.99_offer,f,f,2020-08-02,Organic/Unknown,Organic/Unknown,2
2134110,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2134130,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2134130,tenwords_1w_7.99_7free,f,t,2020-08-02,US,Facebook Ads,2
2134133,tenwords_1w_9.99_offer,f,t,2020-07-26,ES,Facebook Ads,1
2134139,tenwords_1w_7.99_7free,t,f,2020-07-26,TH,Facebook Ads,1
2134144,tenwords_1w_7.99_7free,t,f,2020-07-26,UK,Facebook Ads,1
2134149,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2134149,tenwords_1w_9.99_offer,f,f,2020-08-02,US,Facebook Ads,2
2134149,tenwords_1w_9.99_offer,f,f,2020-08-09,US,Facebook Ads,3
2134149,tenwords_1w_9.99_offer,f,f,2020-08-16,US,Facebook Ads,4
2134149,tenwords_1w_9.99_offer,f,f,2020-08-23,US,Facebook Ads,5
2134149,tenwords_1w_9.99_offer,f,f,2020-08-30,US,Facebook Ads,6
2134149,tenwords_1w_9.99_offer,f,f,2020-09-06,US,Facebook Ads,7
2134153,tenwords_lifetime_limited_49.99,f,f,2020-07-26,FR,Facebook Ads,1
2134162,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2134163,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2134193,tenwords_1w_7.99_7free,t,f,2020-07-26,DE,Facebook Ads,1
2134197,tenwords_1w_9.99_offer,f,f,2020-07-26,AU,Facebook Ads,1
2134218,tenwords_1w_9.99_offer,f,f,2020-07-26,HK,Facebook Ads,1
2134228,tenwords_1w_9.99_offer,f,f,2020-07-26,UA,Facebook Ads,1
2134273,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2134282,tenwords_1w_7.99_7free,t,f,2020-07-26,CH,Facebook Ads,1
2134282,tenwords_1w_7.99_7free,f,f,2020-08-02,CH,Facebook Ads,2
2134303,tenwords_1w_7.99_7free,t,f,2020-07-26,HR,Facebook Ads,1
2134304,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2134304,tenwords_1w_7.99_7free,f,f,2020-08-02,US,Facebook Ads,2
2134399,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2134408,tenwords_1w_7.99_7free,t,f,2020-07-26,BR,Facebook Ads,1
2134435,tenwords_1w_9.99_offer,f,f,2020-07-26,ZW,Facebook Ads,1
2134440,tenwords_1w_7.99_7free,t,f,2020-07-26,Organic/Unknown,Organic/Unknown,1
2134512,tenwords_1w_9.99_offer,f,f,2020-07-26,PL,Facebook Ads,1
2134542,tenwords_1w_9.99_offer,f,f,2020-07-26,UK,Facebook Ads,1
2134554,tenwords_1w_7.99_7free,t,f,2020-07-26,ML,Facebook Ads,1
2134554,tenwords_1w_7.99_7free,f,f,2020-08-02,ML,Facebook Ads,2
2134555,tenwords_lifetime_limited_49.99,f,f,2020-07-26,CH,Facebook Ads,1
2134569,tenwords_1w_9.99_offer,f,f,2020-07-26,CH,Facebook Ads,1
2134628,tenwords_1w_9.99_offer,f,f,2020-07-26,RU,Facebook Ads,1
2134648,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2134651,tenwords_1w_9.99_offer,f,f,2020-07-26,UK,Facebook Ads,1
2134706,tenwords_1w_9.99_offer,f,f,2020-07-26,DE,Facebook Ads,1
2134728,tenwords_1w_9.99_offer,f,f,2020-07-26,RU,Facebook Ads,1
2134761,tenwords_1w_9.99_offer,f,f,2020-07-26,US,Facebook Ads,1
2134761,tenwords_1w_9.99_offer,f,f,2020-08-02,US,Facebook Ads,2
2134761,tenwords_1w_9.99_offer,f,f,2020-08-09,US,Facebook Ads,3
2134761,tenwords_1w_9.99_offer,f,f,2020-08-16,US,Facebook Ads,4
2134761,tenwords_1w_9.99_offer,f,f,2020-08-23,US,Facebook Ads,5
2134761,tenwords_1w_9.99_offer,f,f,2020-09-06,US,Facebook Ads,6
2134761,tenwords_1w_9.99_offer,f,f,2020-09-13,US,Facebook Ads,7
2134761,tenwords_1w_9.99_offer,f,f,2020-09-20,US,Facebook Ads,8
2134761,tenwords_1w_9.99_offer,f,f,2020-09-27,US,Facebook Ads,9
2134762,tenwords_1w_7.99_7free,t,f,2020-07-26,RU,Facebook Ads,1
2134780,tenwords_1w_9.99_offer,f,f,2020-07-26,BY,Facebook Ads,1
2134800,tenwords_1w_9.99_offer,f,f,2020-07-26,PA,Facebook Ads,1
2134804,tenwords_1w_9.99_offer,f,f,2020-07-26,CZ,Facebook Ads,1
2134818,tenwords_1w_9.99_offer,f,f,2020-07-26,GH,Facebook Ads,1
2134818,tenwords_1w_9.99_offer,f,f,2020-08-02,GH,Facebook Ads,2
2134818,tenwords_1w_9.99_offer,f,f,2020-08-09,GH,Facebook Ads,3
2134818,tenwords_1w_9.99_offer,f,f,2020-08-28,GH,Facebook Ads,4
2134818,tenwords_1w_9.99_offer,f,f,2020-09-21,GH,Facebook Ads,5
2134818,tenwords_1w_9.99_offer,f,f,2020-09-28,GH,Facebook Ads,6
2134843,tenwords_1w_9.99_offer,f,f,2020-07-26,PL,Facebook Ads,1
2134843,tenwords_1w_9.99_offer,f,f,2020-08-02,PL,Facebook Ads,2
2134843,tenwords_1w_9.99_offer,f,f,2020-08-09,PL,Facebook Ads,3
2134843,tenwords_1w_9.99_offer,f,f,2020-08-16,PL,Facebook Ads,4
2134843,tenwords_1w_9.99_offer,f,f,2020-08-23,PL,Facebook Ads,5
2134843,tenwords_1w_9.99_offer,f,f,2020-08-30,PL,Facebook Ads,6
2134843,tenwords_1w_9.99_offer,f,f,2020-09-06,PL,Facebook Ads,7
2134843,tenwords_1w_9.99_offer,f,f,2020-09-13,PL,Facebook Ads,8
2134843,tenwords_1w_9.99_offer,f,f,2020-09-20,PL,Facebook Ads,9
2134843,tenwords_1w_9.99_offer,f,f,2020-09-27,PL,Facebook Ads,10
2134844,tenwords_1w_9.99_offer,f,f,2020-08-04,US,Facebook Ads,1
2134844,tenwords_1w_9.99_offer,f,t,2020-08-11,US,Facebook Ads,2
2134869,tenwords_1w_7.99_7free,t,f,2020-07-26,HK,Facebook Ads,1
2134882,tenwords_1w_9.99_offer,f,f,2020-07-26,UA,Facebook Ads,1
2134910,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2134921,tenwords_1w_9.99_offer,f,f,2020-07-26,IE,Facebook Ads,1
2134922,tenwords_1w_9.99_offer,f,f,2020-07-26,BY,Facebook Ads,1
2134977,tenwords_1w_7.99_7free,t,f,2020-07-26,US,Facebook Ads,1
2134983,tenwords_1w_9.99_offer,f,f,2020-07-26,RU,Facebook Ads,1
2134983,tenwords_1w_9.99_offer,f,f,2020-08-02,RU,Facebook Ads,2
2134983,tenwords_1w_9.99_offer,f,f,2020-08-09,RU,Facebook Ads,3
2134983,tenwords_1w_9.99_offer,f,f,2020-08-16,RU,Facebook Ads,4
2134983,tenwords_1w_9.99_offer,f,f,2020-08-23,RU,Facebook Ads,5
2134983,tenwords_1w_9.99_offer,f,f,2020-08-30,RU,Facebook Ads,6
2134983,tenwords_1w_9.99_offer,f,f,2020-09-06,RU,Facebook Ads,7
2134983,tenwords_1w_9.99_offer,f,f,2020-09-13,RU,Facebook Ads,8
2134983,tenwords_1w_9.99_offer,f,f,2020-09-20,RU,Facebook Ads,9
2134983,tenwords_1w_9.99_offer,f,f,2020-09-27,RU,Facebook Ads,10
2135022,tenwords_1w_9.99_offer,f,f,2020-07-26,UA,Facebook Ads,1
2135022,tenwords_1w_9.99_offer,f,f,2020-08-02,UA,Facebook Ads,2
